20	56653.80882291804301	6707.7	6707.7	6707.7	6707.7	6707.7	335045.8	335045.8	335045.8	335045.8	335045.8	18400.8	18400.8	18400.8	18400.8	18400.8	23974.9	23974.9	23974.9	23974.9	23974.9	8708.0	8708.0	8708.0	8708.0	8708.0
21	56653.80889059120091	7604.2	7604.2	7604.2	7604.2	7604.2	335957.6	335957.6	335957.6	335957.6	335957.6	18937.4	18937.4	18937.4	18937.4	18937.4	23269.0	23269.0	23269.0	23269.0	23269.0	8237.4	8237.4	8237.4	8237.4	8237.4
22	56653.80895826435881	7518.0	7518.0	7518.0	7518.0	7518.0	333786.5	333786.5	333786.5	333786.5	333786.5	19290.7	19290.7	19290.7	19290.7	19290.7	24100.8	24100.8	24100.8	24100.8	24100.8	7529.7	7529.7	7529.7	7529.7	7529.7
23	56653.80902593750943	6801.2	6801.2	6801.2	6801.2	6801.2	336328.5	336328.5	336328.5	336328.5	336328.5	18588.7	18588.7	18588.7	18588.7	18588.7	23941.8	23941.8	23941.8	23941.8	23941.8	8452.9	8452.9	8452.9	8452.9	8452.9
24	56653.80909361066733	7949.6	7949.6	7949.6	7949.6	7949.6	337764.8	337764.8	337764.8	337764.8	337764.8	18974.4	18974.4	18974.4	18974.4	18974.4	23551.2	23551.2	23551.2	23551.2	23551.2	7984.9	7984.9	7984.9	7984.9	7984.9
25	56653.80916128382523	7423.3	7423.3	7423.3	7423.3	7423.3	332627.9	332627.9	332627.9	332627.9	332627.9	19219.7	19219.7	19219.7	19219.7	19219.7	24182.9	24182.9	24182.9	24182.9	24182.9	7710.7	7710.7	7710.7	7710.7	7710.7
26	56653.80922895698313	7201.2	7201.2	7201.2	7201.2	7201.2	334945.9	334945.9	334945.9	334945.9	334945.9	18338.0	18338.0	18338.0	18338.0	18338.0	23928.6	23928.6	23928.6	23928.6	23928.6	8947.0	8947.0	8947.0	8947.0	8947.0
27	56653.80929663014103	8060.3	8060.3	8060.3	8060.3	8060.3	336689.0	336689.0	336689.0	336689.0	336689.0	18604.7	18604.7	18604.7	18604.7	18604.7	23621.2	23621.2	23621.2	23621.2	23621.2	6602.8	6602.8	6602.8	6602.8	6602.8
28	56653.80936430329166	8004.3	8004.3	8004.3	8004.3	8004.3	335488.8	335488.8	335488.8	335488.8	335488.8	18599.4	18599.4	18599.4	18599.4	18599.4	23858.0	23858.0	23858.0	23858.0	23858.0	8645.9	8645.9	8645.9	8645.9	8645.9
29	56653.80943197644956	7178.3	7178.3	7178.3	7178.3	7178.3	337561.6	337561.6	337561.6	337561.6	337561.6	18779.9	18779.9	18779.9	18779.9	18779.9	23776.9	23776.9	23776.9	23776.9	23776.9	8821.3	8821.3	8821.3	8821.3	8821.3
30	56653.80949964960018	7896.6	7896.6	7896.6	7896.6	7896.6	336654.3	336654.3	336654.3	336654.3	336654.3	18783.0	18783.0	18783.0	18783.0	18783.0	24297.5	24297.5	24297.5	24297.5	24297.5	8146.8	8146.8	8146.8	8146.8	8146.8
31	56653.80956732275808	6870.8	6870.8	6870.8	6870.8	6870.8	337473.4	337473.4	337473.4	337473.4	337473.4	18794.1	18794.1	18794.1	18794.1	18794.1	23566.9	23566.9	23566.9	23566.9	23566.9	6922.7	6922.7	6922.7	6922.7	6922.7
32	56653.80963499591599	6996.3	6996.3	6996.3	6996.3	6996.3	336483.8	336483.8	336483.8	336483.8	336483.8	18134.8	18134.8	18134.8	18134.8	18134.8	24613.7	24613.7	24613.7	24613.7	24613.7	8021.4	8021.4	8021.4	8021.4	8021.4
33	56653.80970266907389	7492.7	7492.7	7492.7	7492.7	7492.7	334705.1	334705.1	334705.1	334705.1	334705.1	18906.6	18906.6	18906.6	18906.6	18906.6	23526.2	23526.2	23526.2	23526.2	23526.2	8954.1	8954.1	8954.1	8954.1	8954.1
34	56653.80977034222451	8018.2	8018.2	8018.2	8018.2	8018.2	335282.2	335282.2	335282.2	335282.2	335282.2	19012.1	19012.1	19012.1	19012.1	19012.1	24056.1	24056.1	24056.1	24056.1	24056.1	8547.9	8547.9	8547.9	8547.9	8547.9
35	56653.80983801538241	7403.0	7403.0	7403.0	7403.0	7403.0	335535.7	335535.7	335535.7	335535.7	335535.7	19060.2	19060.2	19060.2	19060.2	19060.2	23819.6	23819.6	23819.6	23819.6	23819.6	7720.0	7720.0	7720.0	7720.0	7720.0
36	56653.80990568854031	7648.3	7648.3	7648.3	7648.3	7648.3	337195.4	337195.4	337195.4	337195.4	337195.4	19031.1	19031.1	19031.1	19031.1	19031.1	24659.8	24659.8	24659.8	24659.8	24659.8	8170.9	8170.9	8170.9	8170.9	8170.9
37	56653.80997336169821	6702.4	6702.4	6702.4	6702.4	6702.4	337662.6	337662.6	337662.6	337662.6	337662.6	18745.3	18745.3	18745.3	18745.3	18745.3	23878.4	23878.4	23878.4	23878.4	23878.4	8014.9	8014.9	8014.9	8014.9	8014.9
38	56653.81004103484884	6982.0	6982.0	6982.0	6982.0	6982.0	338489.7	338489.7	338489.7	338489.7	338489.7	18758.9	18758.9	18758.9	18758.9	18758.9	23457.8	23457.8	23457.8	23457.8	23457.8	7796.4	7796.4	7796.4	7796.4	7796.4
39	56653.81010870800674	7161.0	7161.0	7161.0	7161.0	7161.0	336497.0	336497.0	336497.0	336497.0	336497.0	19518.2	19518.2	19518.2	19518.2	19518.2	24598.6	24598.6	24598.6	24598.6	24598.6	7911.6	7911.6	7911.6	7911.6	7911.6
40	56653.81017638116464	7675.3	7675.3	7675.3	7675.3	7675.3	335609.7	335609.7	335609.7	335609.7	335609.7	18839.1	18839.1	18839.1	18839.1	18839.1	24177.5	24177.5	24177.5	24177.5	24177.5	8004.0	8004.0	8004.0	8004.0	8004.0
41	56653.81024405432254	7848.1	7848.1	7848.1	7848.1	7848.1	335689.3	335689.3	335689.3	335689.3	335689.3	18841.7	18841.7	18841.7	18841.7	18841.7	24368.9	24368.9	24368.9	24368.9	24368.9	8850.4	8850.4	8850.4	8850.4	8850.4
42	56653.81031172748044	7918.4	7918.4	7918.4	7918.4	7918.4	336323.7	336323.7	336323.7	336323.7	336323.7	19312.5	19312.5	19312.5	19312.5	19312.5	24089.9	24089.9	24089.9	24089.9	24089.9	8196.2	8196.2	8196.2	8196.2	8196.2
43	56653.81037940063106	8058.4	8058.4	8058.4	8058.4	8058.4	335511.6	335511.6	335511.6	335511.6	335511.6	19529.5	19529.5	19529.5	19529.5	19529.5	24388.4	24388.4	24388.4	24388.4	24388.4	8834.9	8834.9	8834.9	8834.9	8834.9
44	56653.81044707378896	7552.5	7552.5	7552.5	7552.5	7552.5	334704.5	334704.5	334704.5	334704.5	334704.5	18375.3	18375.3	18375.3	18375.3	18375.3	24580.2	24580.2	24580.2	24580.2	24580.2	8594.1	8594.1	8594.1	8594.1	8594.1
45	56653.81051474694686	7122.7	7122.7	7122.7	7122.7	7122.7	335058.5	335058.5	335058.5	335058.5	335058.5	19245.4	19245.4	19245.4	19245.4	19245.4	24011.0	24011.0	24011.0	24011.0	24011.0	7636.7	7636.7	7636.7	7636.7	7636.7
46	56653.81058242010477	8021.5	8021.5	8021.5	8021.5	8021.5	335379.7	335379.7	335379.7	335379.7	335379.7	18989.1	18989.1	18989.1	18989.1	18989.1	24332.6	24332.6	24332.6	24332.6	24332.6	7848.6	7848.6	7848.6	7848.6	7848.6
47	56653.81065009325539	7130.8	7130.8	7130.8	7130.8	7130.8	336086.0	336086.0	336086.0	336086.0	336086.0	19050.4	19050.4	19050.4	19050.4	19050.4	23722.4	23722.4	23722.4	23722.4	23722.4	8384.3	8384.3	8384.3	8384.3	8384.3
48	56653.81071776641329	7586.1	7586.1	7586.1	7586.1	7586.1	335989.9	335989.9	335989.9	335989.9	335989.9	19122.7	19122.7	19122.7	19122.7	19122.7	24649.6	24649.6	24649.6	24649.6	24649.6	8617.4	8617.4	8617.4	8617.4	8617.4
49	56653.81078543957119	7209.0	7209.0	7209.0	7209.0	7209.0	334863.1	334863.1	334863.1	334863.1	334863.1	19705.3	19705.3	19705.3	19705.3	19705.3	23300.0	23300.0	23300.0	23300.0	23300.0	8042.4	8042.4	8042.4	8042.4	8042.4
50	56653.81085311272909	7047.6	7047.6	7047.6	7047.6	7047.6	336600.8	336600.8	336600.8	336600.8	336600.8	19179.3	19179.3	19179.3	19179.3	19179.3	24610.9	24610.9	24610.9	24610.9	24610.9	8418.7	8418.7	8418.7	8418.7	8418.7
51	56653.81092078588699	7396.9	7396.9	7396.9	7396.9	7396.9	335984.3	335984.3	335984.3	335984.3	335984.3	19301.2	19301.2	19301.2	19301.2	19301.2	23217.3	23217.3	23217.3	23217.3	23217.3	8215.9	8215.9	8215.9	8215.9	8215.9
52	56653.81098845903762	6850.0	6850.0	6850.0	6850.0	6850.0	336263.2	336263.2	336263.2	336263.2	336263.2	19187.0	19187.0	19187.0	19187.0	19187.0	24110.9	24110.9	24110.9	24110.9	24110.9	7608.9	7608.9	7608.9	7608.9	7608.9
53	56653.81105613219552	6641.8	6641.8	6641.8	6641.8	6641.8	335661.9	335661.9	335661.9	335661.9	335661.9	19116.5	19116.5	19116.5	19116.5	19116.5	23371.9	23371.9	23371.9	23371.9	23371.9	8466.5	8466.5	8466.5	8466.5	8466.5
54	56653.81112380535342	7067.6	7067.6	7067.6	7067.6	7067.6	337263.1	337263.1	337263.1	337263.1	337263.1	19142.3	19142.3	19142.3	19142.3	19142.3	23303.4	23303.4	23303.4	23303.4	23303.4	7732.7	7732.7	7732.7	7732.7	7732.7
55	56653.81119147851132	7291.8	7291.8	7291.8	7291.8	7291.8	335747.8	335747.8	335747.8	335747.8	335747.8	19307.0	19307.0	19307.0	19307.0	19307.0	23932.5	23932.5	23932.5	23932.5	23932.5	8405.5	8405.5	8405.5	8405.5	8405.5
56	56653.81125915166194	7317.7	7317.7	7317.7	7317.7	7317.7	336372.5	336372.5	336372.5	336372.5	336372.5	19797.3	19797.3	19797.3	19797.3	19797.3	24057.3	24057.3	24057.3	24057.3	24057.3	8356.1	8356.1	8356.1	8356.1	8356.1
57	56653.81132682481984	7060.6	7060.6	7060.6	7060.6	7060.6	332728.6	332728.6	332728.6	332728.6	332728.6	18953.0	18953.0	18953.0	18953.0	18953.0	23284.6	23284.6	23284.6	23284.6	23284.6	8276.3	8276.3	8276.3	8276.3	8276.3
58	56653.81139449797774	6670.0	6670.0	6670.0	6670.0	6670.0	337870.2	337870.2	337870.2	337870.2	337870.2	18352.8	18352.8	18352.8	18352.8	18352.8	24513.9	24513.9	24513.9	24513.9	24513.9	8002.2	8002.2	8002.2	8002.2	8002.2
59	56653.81146217113564	6750.0	6750.0	6750.0	6750.0	6750.0	336245.6	336245.6	336245.6	336245.6	336245.6	19195.2	19195.2	19195.2	19195.2	19195.2	24465.5	24465.5	24465.5	24465.5	24465.5	7904.1	7904.1	7904.1	7904.1	7904.1
60	56653.81152984429355	6315.3	6315.3	6315.3	6315.3	6315.3	337177.2	337177.2	337177.2	337177.2	337177.2	18397.1	18397.1	18397.1	18397.1	18397.1	23772.9	23772.9	23772.9	23772.9	23772.9	8432.3	8432.3	8432.3	8432.3	8432.3
61	56653.81159751744417	7099.6	7099.6	7099.6	7099.6	7099.6	335521.1	335521.1	335521.1	335521.1	335521.1	18539.4	18539.4	18539.4	18539.4	18539.4	24485.1	24485.1	24485.1	24485.1	24485.1	9011.8	9011.8	9011.8	9011.8	9011.8
62	56653.81166519060207	8167.5	8167.5	8167.5	8167.5	8167.5	337816.5	337816.5	337816.5	337816.5	337816.5	19363.7	19363.7	19363.7	19363.7	19363.7	24054.6	24054.6	24054.6	24054.6	24054.6	8211.4	8211.4	8211.4	8211.4	8211.4
63	56653.81173286375997	6423.4	6423.4	6423.4	6423.4	6423.4	336147.8	336147.8	336147.8	336147.8	336147.8	18692.5	18692.5	18692.5	18692.5	18692.5	24791.6	24791.6	24791.6	24791.6	24791.6	8419.7	8419.7	8419.7	8419.7	8419.7
64	56653.81180053691787	6525.9	6525.9	6525.9	6525.9	6525.9	337875.9	337875.9	337875.9	337875.9	337875.9	18343.5	18343.5	18343.5	18343.5	18343.5	24504.6	24504.6	24504.6	24504.6	24504.6	8513.8	8513.8	8513.8	8513.8	8513.8
65	56653.81186821006850	6545.1	6545.1	6545.1	6545.1	6545.1	335158.5	335158.5	335158.5	335158.5	335158.5	18663.8	18663.8	18663.8	18663.8	18663.8	23581.4	23581.4	23581.4	23581.4	23581.4	7944.6	7944.6	7944.6	7944.6	7944.6
66	56653.81193588322640	7484.8	7484.8	7484.8	7484.8	7484.8	337147.8	337147.8	337147.8	337147.8	337147.8	19293.1	19293.1	19293.1	19293.1	19293.1	23463.5	23463.5	23463.5	23463.5	23463.5	8252.6	8252.6	8252.6	8252.6	8252.6
67	56653.81200355638430	7322.0	7322.0	7322.0	7322.0	7322.0	335469.8	335469.8	335469.8	335469.8	335469.8	19515.8	19515.8	19515.8	19515.8	19515.8	24362.0	24362.0	24362.0	24362.0	24362.0	8368.1	8368.1	8368.1	8368.1	8368.1
68	56653.81207122954220	7220.6	7220.6	7220.6	7220.6	7220.6	334801.2	334801.2	334801.2	334801.2	334801.2	19302.6	19302.6	19302.6	19302.6	19302.6	24096.9	24096.9	24096.9	24096.9	24096.9	7869.6	7869.6	7869.6	7869.6	7869.6
69	56653.81213890270010	6798.8	6798.8	6798.8	6798.8	6798.8	332492.9	332492.9	332492.9	332492.9	332492.9	19043.0	19043.0	19043.0	19043.0	19043.0	23984.0	23984.0	23984.0	23984.0	23984.0	8287.9	8287.9	8287.9	8287.9	8287.9
70	56653.81220657585072	6819.2	6819.2	6819.2	6819.2	6819.2	335478.9	335478.9	335478.9	335478.9	335478.9	19235.0	19235.0	19235.0	19235.0	19235.0	24347.6	24347.6	24347.6	24347.6	24347.6	8180.8	8180.8	8180.8	8180.8	8180.8
71	56653.81227424900862	7083.0	7083.0	7083.0	7083.0	7083.0	335482.2	335482.2	335482.2	335482.2	335482.2	18525.5	18525.5	18525.5	18525.5	18525.5	24368.0	24368.0	24368.0	24368.0	24368.0	7722.2	7722.2	7722.2	7722.2	7722.2
72	56653.81234192216652	7000.3	7000.3	7000.3	7000.3	7000.3	335559.1	335559.1	335559.1	335559.1	335559.1	18669.4	18669.4	18669.4	18669.4	18669.4	24105.7	24105.7	24105.7	24105.7	24105.7	8315.5	8315.5	8315.5	8315.5	8315.5
73	56653.81240959532443	6799.4	6799.4	6799.4	6799.4	6799.4	335381.4	335381.4	335381.4	335381.4	335381.4	19087.0	19087.0	19087.0	19087.0	19087.0	23821.9	23821.9	23821.9	23821.9	23821.9	7946.6	7946.6	7946.6	7946.6	7946.6
74	56653.81247726847505	7573.3	7573.3	7573.3	7573.3	7573.3	336008.2	336008.2	336008.2	336008.2	336008.2	18285.0	18285.0	18285.0	18285.0	18285.0	23656.3	23656.3	23656.3	23656.3	23656.3	8606.5	8606.5	8606.5	8606.5	8606.5
75	56653.81254494163295	7869.7	7869.7	7869.7	7869.7	7869.7	335312.0	335312.0	335312.0	335312.0	335312.0	19335.3	19335.3	19335.3	19335.3	19335.3	23855.1	23855.1	23855.1	23855.1	23855.1	8216.2	8216.2	8216.2	8216.2	8216.2
76	56653.81261261479085	6792.9	6792.9	6792.9	6792.9	6792.9	334330.2	334330.2	334330.2	334330.2	334330.2	17865.5	17865.5	17865.5	17865.5	17865.5	24073.6	24073.6	24073.6	24073.6	24073.6	9314.0	9314.0	9314.0	9314.0	9314.0
77	56653.81268028794875	7619.2	7619.2	7619.2	7619.2	7619.2	334664.2	334664.2	334664.2	334664.2	334664.2	18459.1	18459.1	18459.1	18459.1	18459.1	23975.5	23975.5	23975.5	23975.5	23975.5	8855.1	8855.1	8855.1	8855.1	8855.1
78	56653.81274796110665	7346.9	7346.9	7346.9	7346.9	7346.9	337853.0	337853.0	337853.0	337853.0	337853.0	19139.3	19139.3	19139.3	19139.3	19139.3	24115.2	24115.2	24115.2	24115.2	24115.2	7586.4	7586.4	7586.4	7586.4	7586.4
79	56653.81281563426455	6775.1	6775.1	6775.1	6775.1	6775.1	335910.0	335910.0	335910.0	335910.0	335910.0	20373.9	20373.9	20373.9	20373.9	20373.9	23839.9	23839.9	23839.9	23839.9	23839.9	8630.3	8630.3	8630.3	8630.3	8630.3
80	56653.81288330741518	7107.0	7107.0	7107.0	7107.0	7107.0	338773.0	338773.0	338773.0	338773.0	338773.0	18683.5	18683.5	18683.5	18683.5	18683.5	23809.7	23809.7	23809.7	23809.7	23809.7	9106.4	9106.4	9106.4	9106.4	9106.4
81	56653.81295098057308	6196.3	6196.3	6196.3	6196.3	6196.3	333316.4	333316.4	333316.4	333316.4	333316.4	18615.4	18615.4	18615.4	18615.4	18615.4	24555.2	24555.2	24555.2	24555.2	24555.2	7756.8	7756.8	7756.8	7756.8	7756.8
82	56653.81301865373098	7217.6	7217.6	7217.6	7217.6	7217.6	334921.7	334921.7	334921.7	334921.7	334921.7	18333.3	18333.3	18333.3	18333.3	18333.3	23444.4	23444.4	23444.4	23444.4	23444.4	7609.3	7609.3	7609.3	7609.3	7609.3
83	56653.81308632688160	7205.0	7205.0	7205.0	7205.0	7205.0	339527.0	339527.0	339527.0	339527.0	339527.0	18882.6	18882.6	18882.6	18882.6	18882.6	22445.8	22445.8	22445.8	22445.8	22445.8	8054.9	8054.9	8054.9	8054.9	8054.9
84	56653.81315400003950	7019.9	7019.9	7019.9	7019.9	7019.9	336225.4	336225.4	336225.4	336225.4	336225.4	19071.7	19071.7	19071.7	19071.7	19071.7	23443.5	23443.5	23443.5	23443.5	23443.5	8473.8	8473.8	8473.8	8473.8	8473.8
85	56653.81322167319740	6769.1	6769.1	6769.1	6769.1	6769.1	334627.3	334627.3	334627.3	334627.3	334627.3	19102.2	19102.2	19102.2	19102.2	19102.2	23694.8	23694.8	23694.8	23694.8	23694.8	7623.0	7623.0	7623.0	7623.0	7623.0
86	56653.81328934635530	7824.4	7824.4	7824.4	7824.4	7824.4	339245.1	339245.1	339245.1	339245.1	339245.1	19708.2	19708.2	19708.2	19708.2	19708.2	23948.4	23948.4	23948.4	23948.4	23948.4	7819.6	7819.6	7819.6	7819.6	7819.6
87	56653.81335701951321	7096.6	7096.6	7096.6	7096.6	7096.6	335495.5	335495.5	335495.5	335495.5	335495.5	18512.3	18512.3	18512.3	18512.3	18512.3	24549.8	24549.8	24549.8	24549.8	24549.8	7132.0	7132.0	7132.0	7132.0	7132.0
88	56653.81342469266383	7126.3	7126.3	7126.3	7126.3	7126.3	333028.5	333028.5	333028.5	333028.5	333028.5	18915.9	18915.9	18915.9	18915.9	18915.9	23717.1	23717.1	23717.1	23717.1	23717.1	7588.2	7588.2	7588.2	7588.2	7588.2
89	56653.81349236582173	6929.4	6929.4	6929.4	6929.4	6929.4	334211.8	334211.8	334211.8	334211.8	334211.8	19776.5	19776.5	19776.5	19776.5	19776.5	22848.9	22848.9	22848.9	22848.9	22848.9	8064.4	8064.4	8064.4	8064.4	8064.4
90	56653.81356003897963	8796.1	8796.1	8796.1	8796.1	8796.1	334138.6	334138.6	334138.6	334138.6	334138.6	19005.3	19005.3	19005.3	19005.3	19005.3	23508.4	23508.4	23508.4	23508.4	23508.4	7719.3	7719.3	7719.3	7719.3	7719.3
91	56653.81362771213753	7292.9	7292.9	7292.9	7292.9	7292.9	338706.9	338706.9	338706.9	338706.9	338706.9	19375.9	19375.9	19375.9	19375.9	19375.9	23937.8	23937.8	23937.8	23937.8	23937.8	8612.1	8612.1	8612.1	8612.1	8612.1
92	56653.81369538528816	8173.6	8173.6	8173.6	8173.6	8173.6	338607.2	338607.2	338607.2	338607.2	338607.2	18949.8	18949.8	18949.8	18949.8	18949.8	24294.2	24294.2	24294.2	24294.2	24294.2	8374.0	8374.0	8374.0	8374.0	8374.0
93	56653.81376305844606	7584.7	7584.7	7584.7	7584.7	7584.7	335469.7	335469.7	335469.7	335469.7	335469.7	18764.1	18764.1	18764.1	18764.1	18764.1	24198.7	24198.7	24198.7	24198.7	24198.7	8037.1	8037.1	8037.1	8037.1	8037.1
94	56653.81383073160396	7642.0	7642.0	7642.0	7642.0	7642.0	338937.6	338937.6	338937.6	338937.6	338937.6	19110.3	19110.3	19110.3	19110.3	19110.3	24994.1	24994.1	24994.1	24994.1	24994.1	8264.6	8264.6	8264.6	8264.6	8264.6
95	56653.81389840476186	7656.6	7656.6	7656.6	7656.6	7656.6	337132.9	337132.9	337132.9	337132.9	337132.9	18835.1	18835.1	18835.1	18835.1	18835.1	24197.7	24197.7	24197.7	24197.7	24197.7	8341.3	8341.3	8341.3	8341.3	8341.3
96	56653.81396607791976	7350.9	7350.9	7350.9	7350.9	7350.9	338358.9	338358.9	338358.9	338358.9	338358.9	18888.6	18888.6	18888.6	18888.6	18888.6	23225.5	23225.5	23225.5	23225.5	23225.5	7947.4	7947.4	7947.4	7947.4	7947.4
97	56653.81403375107766	7255.0	7255.0	7255.0	7255.0	7255.0	336821.8	336821.8	336821.8	336821.8	336821.8	18934.7	18934.7	18934.7	18934.7	18934.7	24513.5	24513.5	24513.5	24513.5	24513.5	7999.0	7999.0	7999.0	7999.0	7999.0
98	56653.81410142422828	7568.4	7568.4	7568.4	7568.4	7568.4	336104.4	336104.4	336104.4	336104.4	336104.4	19856.3	19856.3	19856.3	19856.3	19856.3	24140.5	24140.5	24140.5	24140.5	24140.5	7960.0	7960.0	7960.0	7960.0	7960.0
99	56653.81416909738618	6906.8	6906.8	6906.8	6906.8	6906.8	337394.9	337394.9	337394.9	337394.9	337394.9	18592.0	18592.0	18592.0	18592.0	18592.0	23939.4	23939.4	23939.4	23939.4	23939.4	8042.7	8042.7	8042.7	8042.7	8042.7
100	56653.81423677054408	7512.3	7512.3	7512.3	7512.3	7512.3	336636.5	336636.5	336636.5	336636.5	336636.5	19565.3	19565.3	19565.3	19565.3	19565.3	24232.9	24232.9	24232.9	24232.9	24232.9	7366.6	7366.6	7366.6	7366.6	7366.6
101	56653.81430444369471	8034.6	8034.6	8034.6	8034.6	8034.6	337160.5	337160.5	337160.5	337160.5	337160.5	18758.2	18758.2	18758.2	18758.2	18758.2	23510.2	23510.2	23510.2	23510.2	23510.2	8306.7	8306.7	8306.7	8306.7	8306.7
